Date,Open,High,Low,Close,Adj Close,Volume
2017-03-06,19.508404,19.707979,19.308830,19.500000,19.458511,14600
2017-03-07,19.508404,19.508404,19.159149,19.250000,19.209044,24200
2017-03-08,19.458511,19.957447,18.760000,18.900000,18.859787,44100
2017-03-09,18.809895,18.909681,18.261063,18.450001,18.410746,24500
2017-03-10,18.660213,18.760000,18.111383,18.250000,18.211170,23000
2017-03-13,18.211170,18.610319,18.061489,18.650000,18.610319,19800
2017-03-14,18.410746,18.610319,17.961702,18.500000,18.460638,22400
2017-03-15,18.560427,19.209044,18.310959,19.150000,19.109255,20400
2017-03-16,19.109255,19.258936,18.809895,19.250000,19.209044,18000
2017-03-17,19.258936,19.658087,18.560427,18.750000,18.710106,59800
2017-03-20,18.710106,18.710106,18.231129,18.600000,18.560427,20800
2017-03-21,18.610319,18.660213,17.861916,17.900000,17.861916,20500
2017-03-22,17.911810,18.061489,17.512659,17.850000,17.812021,32100
2017-03-23,17.812021,18.111383,17.762127,18.000000,17.961702,10900
2017-03-24,17.961702,18.211170,17.712234,17.850000,17.812021,15200
2017-03-27,17.712234,18.660213,17.712234,18.600000,18.560427,11600
2017-03-28,18.560427,18.959576,18.410746,18.900000,18.859787,8300
2017-03-29,19.009468,19.308830,18.760000,19.200001,19.159149,31300
2017-03-30,19.209044,19.707979,18.959576,19.150000,19.109255,45400
2017-03-31,19.109255,19.807766,18.859787,19.200001,19.159149,90600
2017-04-03,19.258936,19.538342,18.660213,19.250000,19.209044,32600
2017-04-04,19.059362,19.209044,18.889725,19.150000,19.109255,23100
2017-04-05,19.258936,19.857660,18.460638,18.549999,18.510530,34000
2017-04-06,18.460638,19.258936,18.460638,19.250000,19.209044,24300
2017-04-07,19.109255,19.907555,19.109255,19.600000,19.558298,25000
2017-04-10,19.658087,19.857660,19.458511,19.650000,19.608191,7400
2017-04-11,19.608191,19.957447,19.308830,20.000000,19.957447,9500
2017-04-12,19.807766,19.857660,19.159149,19.200001,19.159149,9100
2017-04-13,19.209044,19.209044,18.510530,18.600000,18.560427,14100
